,MOV,carm_elo1_pre_538,carm_elo2_pre_538,carmelo1_pre_538,carmelo2_pre_538,date,elo1_post,elo1_pre,elo1_pre_538,elo2_post,elo2_pre,elo2_pre_538,score1,score2,season,team1,team2
1259,11.0,,,,,2010-04-25,1632.3815564162187,1628.0082581190832,1631.983,1599.5017555711086,1603.875053868244,1597.9808,117.0,106.0,2010,UTA,DEN
1260,19.0,,,,,2010-04-26,1641.560695580972,1636.146413998788,1666.2708,1575.4392103677187,1580.8534919499027,1585.8964,107.0,88.0,2010,PHO,POR
1261,-9.0,,,,,2010-04-26,1535.2706230450356,1539.6581799311618,1537.4822,1705.1147508752301,1700.7271939891039,1731.3695,90.0,99.0,2010,CHO,ORL
1262,7.0,,,,,2010-04-26,1550.2390704540242,1545.3921671970402,1556.1006,1601.93842020157,1606.7853234585539,1620.2917,111.0,104.0,2010,MIL,ATL
1263,22.0,,,,,2010-04-27,1595.606566966604,1585.6551607696344,1583.5055,1633.724942031408,1643.6763482283777,1670.1106,103.0,81.0,2010,DAL,SAS
1264,24.0,,,,,2010-04-27,1633.6896712407197,1626.339286070766,1605.0756,1593.5260708499814,1600.876456019935,1612.8181,111.0,87.0,2010,LAL,OKC
1265,2.0,,,,,2010-04-27,1712.7706413748822,1712.105533015844,1711.8239,1484.3061561425134,1484.9712645015516,1487.3831,96.0,94.0,2010,CLE,CHI
1266,10.0,,,,,2010-04-27,1578.714174925645,1574.3887496424666,1562.8134,1556.3925860345405,1560.718011317719,1568.5801,96.0,86.0,2010,BOS,MIA
1267,-4.0,,,,,2010-04-28,1596.2048068361255,1601.93842020157,1612.9532,1555.9726838194686,1550.2390704540242,1563.4391,87.0,91.0,2010,ATL,MIL
1268,14.0,,,,,2010-04-28,1606.0860305296083,1599.5017555711086,1591.6919,1625.797281457719,1632.3815564162187,1638.2720000000002,116.0,102.0,2010,DEN,UTA
1269,10.0,,,,,2010-04-29,1637.5845072474435,1633.724942031408,1653.4536,1591.7470017505686,1595.606566966604,1600.1625,97.0,87.0,2010,SAS,DAL
1270,-9.0,,,,,2010-04-29,1569.190756015464,1575.4392103677187,1578.672,1647.8091499332265,1641.560695580972,1673.4951,90.0,99.0,2010,POR,PHO
1271,8.0,,,,,2010-04-30,1629.477909344421,1625.797281457719,1627.8191,1602.4054026429062,1606.0860305296083,1602.1448,112.0,104.0,2010,UTA,DEN
1272,-1.0,,,,,2010-04-30,1590.7023197743263,1593.5260708499814,1599.9757,1636.5134223163748,1633.6896712407197,1617.918,94.0,95.0,2010,OKC,LAL
1273,-14.0,,,,,2010-04-30,1546.989228051561,1555.9726838194686,1573.5364,1605.188262604033,1596.2048068361255,1602.856,69.0,83.0,2010,MIL,ATL
1274,8.0,,,,,2010-05-01,1714.854840050776,1712.7706413748822,1712.8506,1576.6299762497513,1578.714174925645,1569.9084,101.0,93.0,2010,CLE,BOS
1275,5.0,,,,,2010-05-02,1639.5366835656018,1636.5134223163748,1623.2469,1626.454648095194,1629.477909344421,1633.2085,104.0,99.0,2010,LAL,UTA
1276,21.0,,,,,2010-05-02,1610.9114394976596,1605.188262604033,1619.2241,1541.2660511579345,1546.989228051561,1557.1682,95.0,74.0,2010,ATL,MIL
1277,-18.0,,,,,2010-05-03,1698.0277910872148,1714.854840050776,1715.8618,1593.4570252133124,1576.6299762497513,1566.8972,86.0,104.0,2010,CLE,BOS
1278,9.0,,,,,2010-05-03,1651.9306427361848,1647.8091499332265,1683.415,1633.4630144444852,1637.5845072474435,1658.8646,111.0,102.0,2010,PHO,SAS
1279,8.0,,,,,2010-05-04,1643.3312179169902,1639.5366835656018,1628.1473,1622.6601137438056,1626.454648095194,1628.3081,111.0,103.0,2010,LAL,UTA
1280,43.0,,,,,2010-05-04,1713.1656200545037,1705.1147508752301,1738.0345,1602.860570318386,1610.9114394976596,1627.6959,114.0,71.0,2010,ORL,ATL
1281,8.0,,,,,2010-05-05,1655.6324595957897,1651.9306427361848,1689.2229,1629.7611975848804,1633.4630144444852,1653.0568,110.0,102.0,2010,PHO,SAS
1282,14.0,,,,,2010-05-06,1716.5087058567392,1713.1656200545037,1749.2424,1599.5174845161505,1602.860570318386,1616.4879999999998,112.0,98.0,2010,ORL,ATL
1283,-29.0,,,,,2010-05-07,1581.4895066449294,1593.4570252133124,1597.6079,1709.9953096555978,1698.0277910872148,1685.1511,95.0,124.0,2010,BOS,CLE
1284,-14.0,,,,,2010-05-07,1620.3674449959824,1629.7611975848804,1647.9233,1665.0262121846877,1655.6324595957897,1694.3563,96.0,110.0,2010,SAS,PHO
1285,-30.0,,,,,2010-05-08,1587.8029745229887,1599.5174845161505,1611.9875,1728.223215849901,1716.5087058567392,1753.7429,75.0,105.0,2010,ATL,ORL
1286,-1.0,,,,,2010-05-08,1619.6610253664537,1622.6601137438056,1622.2521,1646.330306294342,1643.3312179169902,1634.2034,110.0,111.0,2010,UTA,LAL
1287,10.0,,,,,2010-05-09,1589.19794953397,1581.4895066449294,1575.2876,1702.2868667665573,1709.9953096555978,1707.4714,97.0,87.0,2010,BOS,CLE
1288,-6.0,,,,,2010-05-09,1615.041878046114,1620.3674449959824,1632.4303,1670.351779134556,1665.0262121846877,1709.8494,101.0,107.0,2010,SAS,PHO
1289,-15.0,,,,,2010-05-10,1609.8517376736477,1619.6610253664537,1616.825,1656.1395939871481,1646.330306294342,1639.6305,96.0,111.0,2010,UTA,LAL
1290,-14.0,,,,,2010-05-10,1581.5051261881242,1587.8029745229887,1593.36,1734.5210641847655,1728.223215849901,1772.3705,84.0,98.0,2010,ATL,ORL
1291,-32.0,,,,,2010-05-11,1678.2817783955418,1702.2868667665573,1695.8358,1613.2030379049854,1589.19794953397,1586.9232,88.0,120.0,2010,CLE,BOS
1292,9.0,,,,,2010-05-13,1618.8948524000023,1613.2030379049854,1629.2451,1672.589963900525,1678.2817783955418,1653.5139,94.0,85.0,2010,BOS,CLE
1293,-4.0,,,,,2010-05-16,1727.860239859845,1734.5210641847655,1781.7629,1625.5556767249227,1618.8948524000023,1636.4535,88.0,92.0,2010,ORL,BOS
1294,21.0,,,,,2010-05-17,1664.143841439528,1656.1395939871481,1657.1169,1662.3475316821762,1670.351779134556,1718.2355,128.0,107.0,2010,LAL,PHO
1295,-3.0,,,,,2010-05-18,1722.1427237918713,1727.860239859845,1769.1088,1631.2731927928965,1625.5556767249227,1649.1077,92.0,95.0,2010,ORL,BOS
1296,12.0,,,,,2010-05-19,1669.2624338531123,1664.143841439528,1671.7216,1657.2289392685918,1662.3475316821762,1703.6309,124.0,112.0,2010,LAL,PHO
1297,23.0,,,,,2010-05-22,1642.960654103897,1631.2731927928965,1659.6936,1710.4552624808707,1722.1427237918713,1758.5228,94.0,71.0,2010,BOS,ORL
1298,9.0,,,,,2010-05-23,1661.7823940263054,1657.2289392685918,1694.7312,1664.7089790953987,1669.2624338531123,1680.6212,118.0,109.0,2010,PHO,LAL
1299,-4.0,,,,,2010-05-24,1638.9195480991466,1642.960654103897,1677.6842,1714.4963684856211,1710.4552624808707,1740.5322,92.0,96.0,2010,BOS,ORL
1300,9.0,,,,,2010-05-25,1665.9370619019253,1661.7823940263054,1700.8223,1660.5543112197788,1664.7089790953987,1674.5302,115.0,106.0,2010,PHO,LAL
1301,21.0,,,,,2010-05-26,1719.487623124885,1714.4963684856211,1747.7446,1633.9282934598828,1638.9195480991466,1670.4718,113.0,92.0,2010,ORL,BOS
1302,2.0,,,,,2010-05-27,1662.6393773806938,1660.5543112197788,1668.7687,1663.8519957410103,1665.9370619019253,1706.5837,103.0,101.0,2010,LAL,PHO
1303,12.0,,,,,2010-05-28,1640.9346180348475,1633.9282934598828,1662.6071,1712.4812985499202,1719.487623124885,1755.6094,96.0,84.0,2010,BOS,ORL
1304,-8.0,,,,,2010-05-29,1657.0265830622934,1663.8519957410103,1702.796,1669.4647900594107,1662.6393773806938,1672.5564,103.0,111.0,2010,PHO,LAL
1305,13.0,,,,,2010-06-03,1673.9939650071638,1669.4647900594107,1686.3225,1636.4054430870945,1640.9346180348475,1673.9454,102.0,89.0,2010,LAL,BOS
1306,-9.0,,,,,2010-06-06,1665.909682576439,1673.9939650071638,1694.05,1644.4897255178191,1636.4054430870945,1666.2179,94.0,103.0,2010,LAL,BOS
1307,-7.0,,,,,2010-06-08,1638.5729911475462,1644.4897255178191,1680.8792,1671.826416946712,1665.909682576439,1679.3888,84.0,91.0,2010,BOS,LAL
1308,7.0,,,,,2010-06-10,1642.6708941320076,1638.5729911475462,1669.1219,1667.7285139622506,1671.826416946712,1691.146,96.0,89.0,2010,BOS,LAL
1309,6.0,,,,,2010-06-13,1646.3078245193963,1642.6708941320076,1675.2927,1664.091583574862,1667.7285139622506,1684.9752,92.0,86.0,2010,BOS,LAL
1310,22.0,,,,,2010-06-15,1670.8952869064722,1664.091583574862,1679.5972,1639.504121187786,1646.3078245193963,1680.6708,89.0,67.0,2010,LAL,BOS
1311,4.0,,,,,2010-06-17,1673.2019062527784,1670.8952869064722,1691.3241,1637.1975018414798,1639.504121187786,1668.9438,83.0,79.0,2010,LAL,BOS
1312,14.0,,,,,2010-10-26,1567.84069002732,1553.143067011598,1552.8141,1604.322314280998,1619.01993729672,1643.0225,106.0,92.0,2011,POR,PHO
1313,2.0,,,,,2010-10-26,1633.4694246668355,1631.151429689584,1647.6016,1508.1413597885758,1510.4593547658274,1504.1956,112.0,110.0,2011,LAL,HOU
1314,8.0,,,,,2010-10-26,1610.0512555388132,1604.14812638111,1625.0994,1537.641310368202,1543.5444395259053,1547.3638,88.0,80.0,2011,BOS,MIA
1315,11.0,,,,,2010-10-27,1575.7881020837162,1569.2767398307446,1572.2351,1482.9682548539135,1489.4796171068851,1491.0172,106.0,95.0,2011,OKC,CHI
1316,-15.0,,,,,2010-10-27,1461.4846808500238,1477.258197702656,1463.6671,1578.1523614937253,1562.378844641093,1564.2256,104.0,119.0,2011,MEM,ATL
1317,-1.0,,,,,2010-10-27,1317.6311397931865,1323.0271117034554,1307.7046,1374.6232092671391,1369.2272373568703,1356.5649,116.0,117.0,2011,MIN,SAC
1318,-10.0,,,,,2010-10-27,1373.350205941052,1381.5503285461596,1366.6393,1576.0408126324276,1567.84069002732,1565.2162,88.0,98.0,2011,LAC,POR
1319,22.0,,,,,2010-10-27,1593.5620381898034,1578.0540519821798,1573.8165,1568.1308170476123,1583.6388032552359,1575.7539,110.0,88.0,2011,DEN,UTA
1320,8.0,,,,,2010-10-27,1637.831644672018,1630.6924729253938,1610.9791,1602.912083792189,1610.0512555388132,1629.3031,95.0,87.0,2011,CLE,BOS
1321,13.0,,,,,2010-10-27,1593.703107105856,1587.5314085345856,1594.2832,1470.0429315508022,1476.2146301220725,1492.3812,122.0,109.0,2011,SAS,IND
1322,4.0,,,,,2010-10-27,1465.8236511205052,1458.3642485009036,1447.1117,1524.7401357488493,1532.199538368451,1537.7723,95.0,91.0,2011,NOP,MIL
1323,4.0,,,,,2010-10-27,1435.4291360705324,1427.7763209243062,1432.7798,1500.4885446423496,1508.1413597885758,1502.5969,132.0,128.0,2011,GSW,HOU
1324,-10.0,,,,,2010-10-27,1410.3594324678327,1421.213119926491,1413.7129,1548.4949978268603,1537.641310368202,1543.16,87.0,97.0,2011,PHI,MIA
1325,-5.0,,,,,2010-10-27,1450.7572129679697,1462.8815399177702,1451.2739,1432.9805721568002,1420.8562452069998,1419.8159,93.0,98.0,2011,TOR,NYK
1326,15.0,,,,,2010-10-27,1579.6198514267207,1570.0602513129265,1572.3136,1518.1433671699824,1527.7029672837766,1524.3628,101.0,86.0,2011,DAL,CHO
1327,3.0,,,,,2010-10-27,1353.6626282731315,1347.7518645159923,1352.3951,1388.642189441659,1394.5529531987981,1391.2914,101.0,98.0,2011,NJN,DET
1328,-16.0,,,,,2010-10-28,1548.7574800343093,1568.1308170476123,1563.9822,1623.695651294301,1604.322314280998,1630.6204,94.0,110.0,2011,UTA,PHO
1329,29.0,,,,,2010-10-28,1665.1335071590008,1660.6109739124402,1684.4532,1388.0008203065088,1392.5233535530695,1389.6421,112.0,83.0,2011,ORL,WAS
1330,20.0,,,,,2010-10-29,1479.5480136394629,1450.7572129679697,1440.5681,1609.0408440005249,1637.831644672018,1617.5342,101.0,81.0,2011,TOR,CLE
1331,-3.0,,,,,2010-10-29,1405.5843436061516,1410.3594324678327,1404.4315,1582.9274503554063,1578.1523614937253,1577.6614,101.0,104.0,2011,PHI,ATL
1332,-8.0,,,,,2010-10-29,1610.139023406018,1623.695651294301,1646.4471,1647.0260525551184,1633.4694246668355,1649.2002,106.0,114.0,2011,PHO,LAL
1333,18.0,,,,,2010-10-29,1445.260443533514,1435.4291360705324,1438.4199,1363.5188984780705,1373.350205941052,1359.6786,109.0,91.0,2011,GSW,LAC
1334,6.0,,,,,2010-10-29,1360.9894635411151,1353.6626282731315,1356.7974,1367.2963739991555,1374.6232092671391,1361.3951,106.0,100.0,2011,NJN,SAC
1335,-1.0,,,,,2010-10-29,1385.4600142766924,1388.642189441659,1386.8892,1578.9702772486828,1575.7881020837162,1577.2463,104.0,105.0,2011,DET,OKC
1336,11.0,,,,,2010-10-29,1338.2024079696512,1317.6311397931865,1302.8744,1504.1688675723847,1524.7401357488493,1531.6636,96.0,85.0,2011,MIN,MIL
1337,6.0,,,,,2010-10-29,1476.9825218050726,1465.8236511205052,1453.2205,1582.403167505236,1593.5620381898034,1585.5883,101.0,95.0,2011,NOP,DEN
1338,4.0,,,,,2010-10-29,1605.2441620380519,1602.912083792189,1622.7479999999998,1430.6484939109373,1432.9805721568002,1430.5217,105.0,101.0,2011,BOS,NYK
1339,-3.0,,,,,2010-10-29,1508.3599201995614,1518.1433671699824,1517.1617,1479.8263785212232,1470.0429315508022,1487.3545,101.0,104.0,2011,CHO,IND
1340,-1.0,,,,,2010-10-29,1571.2820638751189,1579.6198514267207,1579.5146,1469.8224684016257,1461.4846808500238,1450.2313,90.0,91.0,2011,DAL,MEM
1341,26.0,,,,,2010-10-29,1575.8401448548793,1548.4949978268603,1552.4414,1637.7883601309818,1665.1335071590008,1687.4821,96.0,70.0,2011,MIA,ORL
1342,-13.0,,,,,2010-10-30,1485.9718347521855,1500.4885446423496,1496.9568,1596.9198773954001,1582.403167505236,1576.9126,94.0,107.0,2011,HOU,DEN
1343,-9.0,,,,,2010-10-30,1573.6851934975236,1593.703107105856,1599.3099,1497.0004354134048,1476.9825218050726,1461.8961,90.0,99.0,2011,SAS,NOP
1344,20.0,,,,,2010-10-30,1477.2422809684,1469.8224684016257,1458.0437,1330.7825954028767,1338.2024079696512,1319.5037,109.0,89.0,2011,MEM,MIN
1345,13.0,,,,,2010-10-30,1487.2752037730343,1479.8263785212232,1495.8210000000001,1398.1355183543405,1405.5843436061516,1400.2472,99.0,86.0,2011,IND,PHI
1346,-5.0,,,,,2010-10-30,1424.066322303885,1430.6484939109373,1428.9142,1582.6229842394798,1576.0408126324276,1572.1769,95.0,100.0,2011,NYK,POR
1347,-3.0,,,,,2010-10-30,1594.4471385513216,1609.0408440005249,1596.2744,1381.8900794483588,1367.2963739991555,1356.1354,104.0,107.0,2011,CLE,SAC
1348,10.0,,,,,2010-10-30,1513.302940809547,1504.1688675723847,1515.0343,1499.2258469623991,1508.3599201995614,1508.6952,98.0,88.0,2011,MIL,CHO
1349,4.0,,,,,2010-10-30,1584.9595984763441,1582.9274503554063,1581.8457,1385.968672185571,1388.0008203065088,1386.6133,99.0,95.0,2011,ATL,WAS
1350,10.0,,,,,2010-10-30,1488.5797266787213,1482.9682548539135,1486.006,1379.8485424518847,1385.4600142766924,1384.0785,101.0,91.0,2011,CHI,DET
1351,-23.0,,,,,2010-10-31,1348.3902542608387,1360.9894635411151,1362.0571,1588.4393541351558,1575.8401448548793,1574.7668,78.0,101.0,2011,NJN,MIA
1352,24.0,,,,,2010-10-31,1652.7860485561523,1647.0260525551184,1661.7313,1439.5004475324802,1445.260443533514,1445.4368,107.0,83.0,2011,LAL,GSW
1353,-16.0,,,,,2010-10-31,1353.4012829882797,1363.5188984780705,1352.6617,1581.3996793649096,1571.2820638751189,1571.7023,83.0,99.0,2011,LAC,DAL
1354,-21.0,,,,,2010-10-31,1550.6649378397506,1578.9702772486828,1580.057,1577.0628194432416,1548.7574800343093,1548.1554,99.0,120.0,2011,OKC,UTA
1355,3.0,,,,,2010-11-01,1389.1183122312793,1381.8900794483588,1369.5967,1472.3197808565424,1479.5480136394629,1461.8279,111.0,108.0,2011,SAC,TOR
1356,-9.0,,,,,2010-11-01,1346.7776542452905,1353.4012829882797,1344.0592,1580.3088222405129,1573.6851934975236,1580.1602,88.0,97.0,2011,LAC,SAS
1357,12.0,,,,,2010-11-01,1503.4203337206386,1488.5797266787213,1490.2628,1567.7823771975625,1582.6229842394798,1578.1362,110.0,98.0,2011,CHI,POR
1358,-12.0,,,,,2010-11-02,1576.0840914247074,1594.4471385513216,1582.8131,1603.3226456029583,1584.9595984763441,1583.4269,88.0,100.0,2011,CLE,ATL
1359,1.0,,,,,2010-11-02,1389.6541340464173,1385.968672185571,1385.0321,1394.4500564934942,1398.1355183543405,1395.057,116.0,115.0,2011,WAS,PHI
1360,-23.0,,,,,2010-11-02,1367.8352153238493,1379.8485424518847,1379.8217,1617.2574891660872,1605.2441620380519,1624.3556,86.0,109.0,2011,DET,BOS
1361,19.0,,,,,2010-11-02,1658.4390017196986,1652.7860485561523,1665.8732,1471.5893278048538,1477.2422809684,1463.6039,124.0,105.0,2011,LAL,MEM
1362,-14.0,,,,,2010-11-02,1496.5868128397583,1513.302940809547,1521.7592,1584.4985051673511,1567.7823771975625,1567.0139,76.0,90.0,2011,MIL,POR
1363,32.0,,,,,2010-11-02,1593.6001198436854,1588.4393541351558,1586.145,1325.621829694347,1330.7825954028767,1313.9435,129.0,97.0,2011,MIA,MIN
1364,9.0,,,,,2010-11-03,1605.8116342034903,1603.3226456029583,1599.5889,1365.3462267233174,1367.8352153238493,1369.9999,94.0,85.0,2011,ATL,DET
1365,15.0,,,,,2010-11-03,1371.6889616002093,1346.7776542452905,1338.5541,1525.7536304848318,1550.6649378397506,1554.2438,107.0,92.0,2011,LAC,OKC
1366,-2.0,,,,,2010-11-03,1343.968017129276,1348.3902542608387,1350.6789999999999,1503.6480840939619,1499.2258469623991,1501.9703,83.0,85.0,2011,NJN,CHO
1367,3.0,,,,,2010-11-03,1619.9397810630123,1617.2574891660872,1634.1774,1493.9045209428332,1496.5868128397583,1506.2063,105.0,102.0,2011,BOS,MIL
1368,-8.0,,,,,2010-11-03,1472.4652192996493,1485.9718347521855,1483.7867,1510.507050865941,1497.0004354134048,1481.0459,99.0,107.0,2011,HOU,NOP
1369,-2.0,,,,,2010-11-03,1602.077223853221,1610.139023406018,1633.9160000000002,1588.3706217933097,1580.3088222405129,1585.6653,110.0,112.0,2011,PHO,SAS
1370,-1.0,,,,,2010-11-03,1590.4332664036049,1596.9198773954001,1590.0826,1587.8862903567049,1581.3996793649096,1580.3048,101.0,102.0,2011,DEN,DAL
1371,6.0,,,,,2010-11-03,1447.1860062714816,1439.5004475324802,1441.2949,1463.9037690658524,1471.5893278048538,1459.8025,115.0,109.0,2011,GSW,MEM
1372,26.0,,,,,2010-11-03,1419.4816353311066,1394.4500564934942,1392.2417,1462.2436249354218,1487.2752037730343,1501.0112,101.0,75.0,2011,PHI,IND
1373,-12.0,,,,,2010-11-03,1382.8239731791082,1389.1183122312793,1375.0286,1664.7333407718697,1658.4390017196986,1669.6746,100.0,112.0,2011,SAC,LAL
1374,42.0,,,,,2010-11-03,1642.377934584855,1637.7883601309818,1665.1566,1321.032255240474,1325.621829694347,1310.2338,128.0,86.0,2011,ORL,MIN
1375,17.0,,,,,2010-11-03,1584.6951616071942,1577.0628194432416,1573.9686,1464.6874386925897,1472.3197808565424,1456.396,125.0,108.0,2011,UTA,TOR
1376,-8.0,,,,,2010-11-04,1486.2631678093448,1503.4203337206386,1501.3851,1441.2234882151788,1424.066322303885,1422.9548,112.0,120.0,2011,CHI,NYK
1377,-1.0,,,,,2010-11-04,1577.2329811230727,1584.4985051673511,1582.5668,1533.0191545291102,1525.7536304848318,1534.6417,106.0,107.0,2011,POR,OKC
1378,21.0,,,,,2010-11-05,1452.7365658082767,1441.2234882151788,1438.5526,1378.1410564533194,1389.6541340464173,1387.8474,112.0,91.0,2011,NYK,WAS
1379,5.0,,,,,2010-11-05,1605.1562346496062,1602.077223853221,1626.2272,1460.8247582694673,1463.9037690658524,1454.2152,123.0,118.0,2011,PHO,MEM
1380,-4.0,,,,,2010-11-05,1453.404453908211,1462.2436249354218,1480.6531,1502.743691970044,1493.9045209428332,1504.2006,90.0,94.0,2011,IND,MIL
1381,7.0,,,,,2010-11-05,1592.7988058147137,1590.4332664036049,1584.2964,1369.3234221891005,1371.6889616002093,1358.1561,111.0,104.0,2011,DEN,LAC
1382,-7.0,,,,,2010-11-05,1411.95904341907,1419.4816353311066,1412.5999,1583.606683336744,1576.0840914247074,1566.6511,116.0,123.0,2011,PHI,CLE
1383,-10.0,,,,,2010-11-05,1315.8270441378927,1321.032255240474,1307.442,1611.0168453060714,1605.8116342034903,1601.598,103.0,113.0,2011,MIN,ATL
1384,5.0,,,,,2010-11-05,1623.0930633003168,1619.9397810630123,1636.1831,1483.1098855720404,1486.2631678093448,1485.7874,110.0,105.0,2011,BOS,CHI
1385,7.0,,,,,2010-11-05,1459.7490237672841,1447.1860062714816,1446.8822,1572.1321441113917,1584.6951616071942,1579.5149,85.0,78.0,2011,GSW,UTA
1386,7.0,,,,,2010-11-05,1377.943795238717,1365.3462267233174,1367.9907,1491.0505155785622,1503.6480840939619,1505.9315,97.0,90.0,2011,DET,CHO
1387,15.0,,,,,2010-11-05,1644.7691113531416,1642.377934584855,1667.9484,1341.5768403609893,1343.968017129276,1346.7178,105.0,90.0,2011,ORL,NJN
1388,5.0,,,,,2010-11-05,1666.931053616864,1664.7333407718697,1674.6267,1462.4897258475955,1464.6874386925897,1450.8497,108.0,103.0,2011,LAL,TOR
1389,3.0,,,,,2010-11-05,1517.3440749822862,1510.507050865941,1493.7813,1586.7630957273402,1593.6001198436854,1589.8547,96.0,93.0,2011,NOP,MIA
1390,13.0,,,,,2010-11-06,1583.2960127830675,1577.2329811230727,1576.1404,1456.4266941876008,1462.4897258475955,1449.3489,97.0,84.0,2011,POR,TOR
1391,-3.0,,,,,2010-11-06,1485.992825634167,1491.0505155785622,1496.3118,1649.8268012975368,1644.7691113531416,1669.5858,88.0,91.0,2011,CHO,ORL
1392,-6.0,,,,,2010-11-06,1491.3613737042745,1502.743691970044,1512.3958,1528.7263932480557,1517.3440749822862,1499.2914,81.0,87.0,2011,MIL,NOP
1393,-11.0,,,,,2010-11-06,1571.209499858807,1587.8862903567049,1586.0911,1609.4755963126115,1592.7988058147137,1586.0669,92.0,103.0,2011,DAL,DEN
1394,-9.0,,,,,2010-11-06,1371.1342114889292,1382.8239731791082,1370.0764,1472.5145199596463,1460.8247582694673,1452.2177,91.0,100.0,2011,SAC,MEM
1395,2.0,,,,,2010-11-06,1573.618000372855,1572.1321441113917,1570.0676,1367.8375659276371,1369.3234221891005,1356.3856,109.0,107.0,2011,UTA,LAC
1396,12.0,,,,,2010-11-06,1589.5780657705723,1586.7630957273402,1584.3446,1338.7618703177573,1341.5768403609893,1345.0803,101.0,89.0,2011,MIA,NJN
1397,3.0,,,,,2010-11-06,1591.1203649844972,1588.3706217933097,1593.3541,1469.7154761084619,1472.4652192996493,1471.0514,124.0,121.0,2011,SAS,HOU
1398,-5.0,,,,,2010-11-06,1373.0247229997726,1378.1410564533194,1378.9009,1588.7230167902908,1583.606683336744,1573.4707,102.0,107.0,2011,WAS,CLE
1399,-10.0,,,,,2010-11-07,1434.9154802602354,1452.7365658082767,1447.4991,1429.7801289671113,1411.95904341907,1405.7803,96.0,106.0,2011,NYK,PHI
1400,26.0,,,,,2010-11-07,1477.2503670944764,1469.7154761084619,1468.9857,1308.2921531518782,1315.8270441378927,1303.0146,120.0,94.0,2011,HOU,MIN
1401,25.0,,,,,2010-11-07,1677.4960069874955,1666.931053616864,1676.1276,1572.7310594124358,1583.2960127830675,1580.5634,121.0,96.0,2011,LAL,POR
1402,-4.0,,,,,2010-11-07,1601.6318532523205,1611.0168453060714,1606.0254,1614.541226703357,1605.1562346496062,1628.2247,114.0,118.0,2011,ATL,PHO
1403,-9.0,,,,,2010-11-07,1522.3728166731323,1533.0191545291102,1541.0681,1633.7394011562947,1623.0930633003168,1638.4266,83.0,92.0,2011,OKC,BOS
1404,5.0,,,,,2010-11-07,1386.0790585948262,1377.943795238717,1377.6105,1451.613760411175,1459.7490237672841,1456.3295,102.0,97.0,2011,DET,GSW
1405,2.0,,,,,2010-11-08,1576.3849546157292,1571.209499858807,1570.7683,1628.5639463993725,1633.7394011562947,1648.2552,89.0,87.0,2011,DAL,BOS
1406,-7.0,,,,,2010-11-08,1443.9796671304869,1456.4266941876008,1444.9259,1464.060787468289,1451.613760411175,1449.8333,102.0,109.0,2011,TOR,GSW
1407,10.0,,,,,2010-11-08,1487.4680182457348,1472.5145199596463,1462.5997,1599.5877284172686,1614.541226703357,1636.4543,109.0,99.0,2011,MEM,PHO
1408,4.0,,,,,2010-11-08,1653.975237699914,1649.8268012975368,1673.7693,1597.4834168499433,1601.6318532523205,1597.7958,93.0,89.0,2011,ORL,ATL
1409,2.0,,,,,2010-11-08,1489.7018135629537,1483.1098855720404,1483.5438,1602.8836683216982,1609.4755963126115,1601.3896,94.0,92.0,2011,CHI,DEN
1410,-4.0,,,,,2010-11-08,1479.440504968469,1485.992825634167,1492.1283,1597.6726856501953,1591.1203649844972,1595.4198,91.0,95.0,2011,CHO,SAS
1411,19.0,,,,,2010-11-09,1534.5430904147966,1528.7263932480557,1510.4674,1362.0208687608963,1367.8375659276371,1355.2952,101.0,82.0,2011,NOP,LAC
1412,-2.0,,,,,2010-11-09,1336.0382848055872,1338.7618703177573,1342.8064,1591.4466023024609,1588.7230167902908,1578.275,91.0,93.0,2011,NJN,CLE
1413,5.0,,,,,2010-11-09,1678.2753388917545,1677.4960069874955,1684.249,1307.5128212476193,1308.2921531518782,1297.2319,99.0,94.0,2011,LAL,MIN
1414,27.0,,,,,2010-11-09,1504.1312107269748,1491.3613737042745,1501.2197,1422.145643237535,1434.9154802602354,1431.2687,107.0,80.0,2011,MIL,NYK
1415,22.0,,,,,2010-11-09,1578.326917426222,1572.7310594124358,1572.4419,1380.48320058104,1386.0790585948262,1384.1067,100.0,78.0,2011,POR,DET
1416,31.0,,,,,2010-11-09,1486.50218850777,1453.404453908211,1472.4579,1569.7859337221394,1602.8836683216982,1596.2362,144.0,113.0,2011,IND,DEN
1417,-2.0,,,,,2010-11-09,1582.202464997135,1589.5780657705723,1586.6185,1580.9936011462923,1573.618000372855,1571.1581,114.0,116.0,2011,MIA,UTA
1418,-9.0,,,,,2010-11-10,1354.3104302232798,1371.1342114889292,1359.6943,1324.3366025132686,1307.5128212476193,1296.6532,89.0,98.0,2011,SAC,MIN
1419,-17.0,,,,,2010-11-10,1570.3175166511953,1597.4834168499433,1594.842,1531.2971109257228,1504.1312107269748,1510.9657,91.0,108.0,2011,ATL,MIL
1420,6.0,,,,,2010-11-10,1526.4456711157288,1522.3728166731323,1531.2395,1425.7072745245148,1429.7801289671113,1422.0107,109.0,103.0,2011,OKC,PHI
1421,-5.0,,,,,2010-11-10,1413.0975611342087,1422.145643237535,1421.5227,1473.1088695716153,1464.060787468289,1461.3705,117.0,122.0,2011,NYK,GSW
1422,-5.0,,,,,2010-11-10,1434.7456547821375,1443.9796671304869,1433.3887,1488.6745173168183,1479.440504968469,1485.8802,96.0,101.0,2011,TOR,CHO
